# ----------------------------------------
# JewelMint + subdomains
# Landing Pages
# 20130616-20130723
# ----------------------------------------

Landing Page,Visits,Pages / Visit,Avg. Visit Duration,% New Visits,Bounce Rate
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271163132296130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271163138696130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711631961666130710,5,2.00,00:02:40,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711632166130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271164148336130704,5,13.00,00:06:36,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711641531976130722,5,19.80,00:09:19,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271164173266130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711641871086130710,5,2.00,00:00:11,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711642012236130617,5,16.00,00:05:09,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271164201816130719,5,3.00,00:01:04,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271165101086130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271165115866130618,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711651432396130626,5,13.00,00:03:04,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271165152216130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271165254916130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027116530936130624,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027116551586130627,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711661272186130630,5,6.00,00:00:43,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711671102256130630,5,2.00,00:00:00,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271167112476130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271167141546130629,5,2.00,00:00:06,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027116752746130630,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271168102566130701,5,2.00,00:00:08,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711682031516130624,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271169187666130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711691881126130627,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711701001996130717,5,6.00,00:02:49,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271170122986130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271170151066130616,5,2.00,00:00:07,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711702302416130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711702401396130723,5,14.00,00:04:12,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117039166130708,5,7.00,00:00:47,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271170492086130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117051776130623,5,2.00,00:00:11,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117056516130707,5,16.00,00:03:46,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117070456130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117075466130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117088956130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271170922116130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117097346130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117097386130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711711121006130620,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271171120446130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271171311586130622,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271171461746130619,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271171642126130711,5,7.00,00:07:41,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271171672066130630,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711721012466130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271172132076130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711721682296130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117301466130710,5,13.00,00:03:13,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711732051196130707,5,3.00,00:00:15,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271173741826130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271174133836130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711742222336130618,5,2.00,00:00:18,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117487516130710,5,16.00,00:19:58,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271175116636130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711751921346130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271175401996130723,5,9.00,00:00:59,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271175531296130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271175991886130630,5,2.00,00:00:10,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711761192256130719,5,14.00,00:03:31,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271176123106130620,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711761261666130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711761802036130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711761922146130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271176202256130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711762362006130623,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271176237186130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117632736130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711771301186130623,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711771561926130710,5,2.00,00:00:19,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027117716196130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177169856130720,5,2.00,00:17:15,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177185666130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711771882486130713,5,5.00,00:00:29,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177193236130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177194906130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711772151096130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711772212296130723,5,15.00,00:05:37,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177431246130715,5,4.00,00:00:18,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177541566130716,5,2.00,00:00:11,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177671866130617,5,2.00,00:00:13,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177841316130711,5,2.00,00:00:12,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271177841946130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711781922146130723,5,4.00,00:01:14,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271178196136130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711781971266130719,5,2.00,00:00:15,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271178197356130627,5,14.00,00:03:51,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271178200106130713,5,3.00,00:09:47,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711782352326130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711782501356130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271179169616130629,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711792471306130711,5,13.00,00:03:38,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711801501946130721,5,2.00,00:00:05,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271180167266130721,5,2.00,00:00:28,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711801761876130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271180180746130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711802101706130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711802231546130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118051366130721,5,2.00,00:00:16,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271180671256130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118089986130704,5,12.00,00:02:12,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118096130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711811451086130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711811861586130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711812392296130705,5,2.00,00:00:07,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118170416130620,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711831431136130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118319266130629,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271183591616130717&test_rdr=1,5,14.00,00:03:55,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271184103556130625,5,2.00,00:00:36,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711841131256130619,5,2.00,00:00:07,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711842041536130709,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711842411406130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271184246636130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118510556130624,5,8.00,00:16:54,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711851561866130617,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711852202286130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711852221116130630,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271185281106130630,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271185471346130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711861431366130619,5,14.00,00:08:08,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711862382076130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271187159686130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271187219446130624,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118732796130707,5,16.00,00:09:46,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118738546130616,5,2.00,00:00:02,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118744886130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271187512306130625,5,18.80,00:05:23,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118767316130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118850686130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271188591956130620,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271189109526130622,5,2.00,00:00:05,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271189120436130709,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711891341556130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711891816130711,5,2.00,00:00:06,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711891851186130629,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118975796130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027118984106130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271190135316130630,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711901711006130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711902071016130704,5,18.80,00:15:19,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711902452546130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711902471626130619,5,16.00,00:05:09,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119031736130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119082436130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271191132446130705,5,6.00,00:01:00,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711911891916130629,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711912112126130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271191244216130630,5,3.00,00:00:37,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271191561926130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119182586130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119189996130627,5,2.00,00:00:06,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271191942446130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119211256130619,5,31.80,00:10:13,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711921531996130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271192175506130703,5,20.80,00:24:11,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711922181056130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271192681836130627,5,2.00,00:05:18,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119282276130623,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271192951296130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271193122626130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711931542176130719,5,17.80,00:12:43,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711931801216130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711931982046130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711932042326130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711932272216130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271193253296130710,5,11.00,00:01:28,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271193661296130721,5,9.00,00:01:27,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271194125796130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711941421606130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119414346130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271194159806130710,5,13.00,00:06:13,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711941732016130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271194233456130717,5,4.00,00:22:27,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=102711942501366130717,5,8.00,00:00:37,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271194251386130718,5,5.00,00:08:31,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=1027119446606130717,5,13.00,00:02:08,100.00%,0.00%
www.jewelmint.com/?aid=1$spons$p3048$c3898$7982&pr_id={pr_id}&transaction_id=10271194491976130706,5,1.00,00:00:00,100.00%,100.00%
