# ----------------------------------------
# JewelMint + subdomains
# Landing Pages
# 20130616-20130723
# ----------------------------------------

Landing Page,Visits,Pages / Visit,Avg. Visit Duration,% New Visits,Bounce Rate
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218488145896130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184881922086130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184882261886130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218488431996130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021848902336130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184891351676130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218489146136130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218489672016130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021848967546130709,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218489692116130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218489751346130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218489751386130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184901261126130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184901752296130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218490224116130713,5,2.00,00:00:10,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218490237406130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184902531966130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849094326130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218491133746130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218491135276130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184911552096130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849115646130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218491219816130715,5,2.00,00:01:53,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218491581536130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218492071736130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218492321966130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218492342436130723,5,2.00,00:00:43,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849250526130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218495451456130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218495451576130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218495542266130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184961292216130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218496139596130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184961951056130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218496198336130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218496231196130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849652466130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184971511256130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218497188836130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849786896130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218498132096130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184981751726130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021849820936130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184982191366130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184982311486130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218498541236130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184991291416130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218499199236130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218499216816130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218499224196130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102184992441526130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218551591156130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102186128142216130719&test_rdr=1,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021862146176130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102186247572366130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102187114181836130709,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021871631082436130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218718412536130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218721078126130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102187237239576130717&test_rdr=1,5,2.00,00:01:32,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102187247801776130721&test_rdr=1,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218787200126130708,5,2.00,00:00:18,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218821052086130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218913372066130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102189173641166130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218924843646130723&test_rdr=1,5,2.00,00:00:55,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10218940721186130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102190135621776130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021902122332226130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021902312141086130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102190231240266130709,5,2.00,00:00:08,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021902511031486130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021906195206130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021908582266130720,5,6.00,00:00:57,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219087721916130721,5,2.00,00:00:00,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192119206866130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219213158276130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219214913506130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219214971806130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192151243286130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192151243436130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219215719796130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021921712212156130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021921731601326130710,5,12.00,00:05:18,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192183216326130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021921840376130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219218411026130711,5,6.00,00:03:43,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021921842276130716,5,2.00,00:00:32,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192184341866130714,5,2.00,00:00:21,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192184341866130720,5,3.00,00:00:42,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192187991696130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219219859426130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021922101491146130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021922314036130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192251461126130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021925422236130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102192691791886130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219292209196130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219646246516130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197104516130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971112232336130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971112232366130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971112232386130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971112232406130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971112232416130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197158249716130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197173241526130707,5,2.00,00:00:14,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197173245286130705,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219718151096130706,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197182582266130719&test_rdr=1,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021971992551616130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219722231246130723&test_rdr=1,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021972352261806130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197250496130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102197652341256130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219775211276130710,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981001062086130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981001082106130720,5,2.00,00:00:14,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981012381256130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219810160576130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198134107276130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198134107816130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219813625826130718,5,3.00,00:01:49,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219813625826130723,5,3.00,00:00:24,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219813655656130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198140195596130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981441141206130703,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981441161066130707,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219814411676130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198148962426130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219815791466130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219815791466130723,5,3.00,00:00:58,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021981791171966130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219817996696130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198179971216130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219819911646130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219820330186130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198208722546130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198211162006130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982171656130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228200186130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228200226130713,5,20.80,00:08:11,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228200466130722,5,12.00,00:10:03,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282161446130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228216256130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282281506130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282281526130722,5,2.00,00:25:11,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282281676130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282281686130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021982282281756130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228228246130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228228266130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198228228476130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231291236130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231291256130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231291256130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392506130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392506130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392506130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392506130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392516130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392516130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198231392516130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219824104346130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219824229986130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219824458686130720,5,2.00,00:00:38,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198254852156130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198452531926130714,5,12.00,00:02:56,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198475136130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198551041376130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198551041496130721,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021985791556130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219871109596130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198721381866130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219872187866130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219872196876130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=102198722361556130708,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219872241946130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=10219872311376130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021991011031546130715,5,2.00,00:00:13,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021991011031546130718,5,3.00,00:03:03,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p116$c4672$8832&pr_id={pr_id}&transaction_id=1021991011031546130723,5,2.00,00:00:10,100.00%,0.00%
