# ----------------------------------------
# JewelMint + subdomains
# Landing Pages
# 20130616-20130723
# ----------------------------------------

Landing Page,Visits,Pages / Visit,Avg. Visit Duration,% New Visits,Bounce Rate
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026667342256130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026667536130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10266681231486130626,5,12.00,00:02:55,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10266681702206130716,5,3.00,00:01:53,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10266741862236130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026674482096130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102667452336130722,5,8.00,00:06:18,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026674701376130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102667477486130713,5,12.00,00:02:24,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102667619036130626,5,11.00,00:01:05,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026676231906130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102667653576130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026679811876130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102668012326130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026681741586130616,5,2.00,00:00:02,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10266841221606130616,5,4.00,00:00:21,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026686381876130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102668782436130616,5,9.00,00:05:34,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026690214556130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102669111276130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026691561856130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102669162426130626,5,29.80,00:30:00,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10266972361486130719,5,4.00,00:02:26,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026698991556130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026699612546130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102670501656130616,5,5.00,00:03:42,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267102442296130722,5,15.00,00:08:37,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267111981506130616,5,27.80,00:11:05,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671121496130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671140676130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671145226130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267116671736130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267117252136130616,5,12.00,00:03:00,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267121106466130616,5,3.00,00:00:26,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671214866130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267135238596130616,5,2.00,00:00:01,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671401221216130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671401501176130627,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671402541106130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026714083866130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026714111616130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671491802306130626,5,13.00,00:00:58,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671492522386130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267159141546130701,5,5.00,00:01:21,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267159146316130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671601281326130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671602451246130628,5,16.00,00:15:51,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267160246826130703,5,4.00,00:01:02,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026716154466130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267163146906130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671632001756130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267163205456130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026716339876130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026716362876130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671641752006130625,5,12.00,00:02:49,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671642511946130626,5,15.00,00:04:16,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671646556130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267166123226130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671662081936130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267166215166130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267166441416130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026716673126130723,5,14.00,00:07:39,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267167159506130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267168142146130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671681576130626,5,19.80,00:07:28,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026716838786130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267169111296130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717011906130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671701301846130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717091686130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671711331316130704,5,13.00,00:03:44,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671711482016130713,5,13.00,00:02:10,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267171198676130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671712422266130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717180286130617,5,2.00,00:00:02,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671721811906130701,5,23.80,00:10:14,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267172242306130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717251376130717,5,14.00,00:05:32,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717274386130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267173164556130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671732401166130716,5,12.00,00:04:12,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717383396130712,5,8.00,00:05:20,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026717396896130713,5,2.00,00:00:41,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671741482076130711,5,16.80,00:13:10,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267174531006130704,5,9.00,00:04:56,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671751362016130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671751941586130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267175942366130719,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671761292106130617,5,2.00,00:00:02,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671761422296130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267177130926130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671801011466130713,5,4.00,00:00:39,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671801072276130616,5,6.00,00:03:34,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671801191306130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267180401936130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671811902156130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718137896130714,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267181582516130720,5,17.80,00:11:07,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267182451316130717,5,7.00,00:03:24,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267182672106130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267182751416130624,5,14.00,00:11:41,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671831442236130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718315496130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267183582276130616,5,12.00,00:02:00,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671859176130701,5,13.00,00:04:59,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267186131636130616,5,13.00,00:02:12,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671861492286130617,5,11.00,00:01:04,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267187108636130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718726176130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718735296130713,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267187372076130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671878276130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267187971186130628,5,11.00,00:01:34,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671881331296130720,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267188531496130713,5,14.00,00:03:52,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718858576130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026718874166130715,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671891192186130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267189167366130712,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671891851996130626,5,13.00,00:01:04,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671891871856130704,5,12.00,00:02:05,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671891872266130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267189662246130704,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671901281006130701,5,22.80,00:07:49,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267190472126130716,5,14.00,00:24:25,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267190582186130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267191120936130616,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026719131996130628,5,14.00,00:06:10,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102671971041576130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267197120326130616,5,3.00,00:01:22,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267197121306130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267197184986130616,5,17.80,00:15:56,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267197641986130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267202182176130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026720311746130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267205210666130621,5,14.00,00:02:30,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267216246836130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267217157526130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267219162836130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672191652376130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267219227736130722,5,8.00,00:05:45,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267219231576130626,5,11.00,00:03:03,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267223171956130713,5,7.00,00:00:53,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672247806130719,5,12.00,00:01:34,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267232232626130624,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267232551286130723,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723293686130713,5,2.00,00:01:01,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723313816130616,5,16.00,00:18:46,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672331452486130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267233291216130717,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267234281876130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723437736130616,5,17.80,00:03:20,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267235102096130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672351571456130701,5,13.00,00:03:52,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672351691156130711,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672351832016130616,5,2.00,00:00:05,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672352352446130626,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672362202096130701,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723631026130717,5,12.00,00:02:50,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723631256130626,5,13.00,00:01:43,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723683996130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267236941186130621,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267237189966130711,5,14.00,00:04:24,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026723724506130627,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672372512056130616,5,12.00,00:02:34,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672375316130626,5,16.80,00:08:22,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672382181216130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672382331266130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672394646130702,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672401462266130625,5,13.00,00:04:02,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672401721256130628,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267240243786130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672402596130718,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026724114116130716,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026724142756130625,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026724146816130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=10267242137336130628,5,14.00,00:12:25,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026724265676130722,5,1.00,00:00:00,100.00%,100.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=102672431511836130616,5,12.00,00:07:44,100.00%,0.00%
www.jewelmint.com/?aid=1$aff$p2135$c2983$6424&pr_id={pr_id}&transaction_id=1026724315226130616,5,14.00,00:03:52,100.00%,0.00%
